sheet,support_item_number,support_item_name,registration_group_number,registration_group_name,support_category_number,support_category_number_pace,support_category_name,support_category_name_pace,unit,quote,start_date,start_date_iso,end_date,end_date_iso,ACT,NSW,NT,QLD,SA,TAS,VIC,WA,Remote,Very Remote,Non-Face-to-Face Support Provision,Provider Travel,Short Notice Cancellations,NDIA Requested Reports,Irregular SIL Supports,type
Current Support Items,09_006_0106_6_3,Life Transition Planning Incl. Mentoring Peer-Support And Indiv Skill Develop,0106,"Assistance In Coordinating Or Managing Life Stages, Transitions And Supports",9,9,Increased Social and Community Participation,Increased Social and Community Participation,H,No,20250701,2025-07-01,99991231,9999-12-31,$80.06,$80.06,$80.06,$80.06,$80.06,$80.06,$80.06,$80.06,$112.08,$120.09,Y,Y,Y,N,N,Price Limited Supports
Current Support Items,09_008_0116_6_3,Innovative Community Participation,0116,Innovative Community Participation,9,9,Increased Social and Community Participation,Increased Social and Community Participation,E,No,20250701,2025-07-01,99991231,9999-12-31,,,,,,,,,,,N,N,N,N,N,
Current Support Items,09_009_0117_6_3,Skills Development And Training,0117,Development Of Daily Living And Life Skills,9,9,Increased Social and Community Participation,Increased Social and Community Participation,H,No,20250701,2025-07-01,99991231,9999-12-31,$80.06,$80.06,$80.06,$80.06,$80.06,$80.06,$80.06,$80.06,$112.08,$120.09,Y,Y,Y,N,N,Price Limited Supports
Current Support Items,09_011_0125_6_3,Community Participation Activities,0125,"Participation In Community, Social And Civic Activities",9,9,Increased Social and Community Participation,Increased Social and Community Participation,E,No,20250701,2025-07-01,99991231,9999-12-31,,,,,,,,,,,N,N,N,N,N,
Current Support Items,09_590_0106_6_3,Activity Based Transport,0106,"Assistance In Coordinating Or Managing Life Stages, Transitions And Supports",9,9,Increased Social and Community Participation,Increased Social and Community Participation,E,No,20250701,2025-07-01,99991231,9999-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Current Support Items,09_591_0117_6_3,Activity Based Transport,0117,Development Of Daily Living And Life Skills,9,9,Increased Social and Community Participation,Increased Social and Community Participation,E,No,20250701,2025-07-01,99991231,9999-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Current Support Items,09_799_0106_6_3,Provider travel - non-labour costs,0106,"Assistance In Coordinating Or Managing Life Stages, Transitions And Supports",9,9,Increased Social and Community Participation,Increased Social and Community Participation,E,No,20250701,2025-07-01,99991231,9999-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Current Support Items,09_799_0117_6_3,Provider travel - non-labour costs,0117,Development Of Daily Living And Life Skills,9,9,Increased Social and Community Participation,Increased Social and Community Participation,E,No,20250701,2025-07-01,99991231,9999-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Current Support Items,10_002_0106_8_3,Support Coordination Level 2: Coordination of Supports,0106,"Assistance In Coordinating Or Managing Life Stages, Transitions And Supports",10,10,Finding and Keeping a Job,Finding and Keeping a Job,H,No,20250701,2025-07-01,99991231,9999-12-31,$100.14,$100.14,$100.14,$100.14,$100.14,$100.14,$100.14,$100.14,$140.19,$150.21,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,10_011_0128_5_3,"Employment Related Assessment, Counselling and Advice - Other Professional",0128,Therapeutic Supports,10,10,Finding and Keeping a Job,Finding and Keeping a Job,H,No,20250701,2025-07-01,99991231,9999-12-31,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$271.59,$290.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,10_016_0102_5_3,Employment Assistance,0102,Assistance to Access and Maintain Employment or higher education,10,10,Finding and Keeping a Job,Finding and Keeping a Job,H,No,20250701,2025-07-01,99991231,9999-12-31,$80.06,$80.06,$80.06,$80.06,$80.06,$80.06,$80.06,$80.06,$112.08,$120.09,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,10_021_0102_5_3,School Leaver Employment Supports,0102,Assistance to Access and Maintain Employment or higher education,10,10,Finding and Keeping a Job,Finding and Keeping a Job,E,No,20250701,2025-07-01,99991231,9999-12-31,,,,,,,,,,,N,N,N,N,N,
Current Support Items,10_054_0128_5_3,"Employment Related Assessment, Counselling and Advice - Psychologist",0128,Therapeutic Supports,10,10,Finding and Keeping a Job,Finding and Keeping a Job,H,No,20250701,2025-07-01,99991231,9999-12-31,$232.99,$232.99,$232.99,$232.99,$232.99,$232.99,$232.99,$232.99,$326.19,$349.49,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,10_055_0128_5_3,"Employment Related Assessment, Counselling and Advice - Physiotherapist",0128,Therapeutic Supports,10,10,Finding and Keeping a Job,Finding and Keeping a Job,H,No,20250701,2025-07-01,99991231,9999-12-31,$183.99,$183.99,$183.99,$183.99,$183.99,$183.99,$183.99,$183.99,$257.59,$275.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,10_101_0106_6_3,Psychosocial Recovery Coaching - Weekday Daytime,0106,"Assistance In Coordinating Or Managing Life Stages, Transitions And Supports",10,10,Finding and Keeping a Job,Finding and Keeping a Job,H,No,20250701,2025-07-01,99991231,9999-12-31,$105.43,$105.43,$105.43,$105.43,$105.43,$105.43,$105.43,$105.43,$147.60,$158.15,Y,Y,Y,N,N,Price Limited Supports
Current Support Items,10_590_0102_5_3,Activity Based Transport,0102,Assistance to Access and Maintain Employment or higher education,10,10,Finding and Keeping a Job,Finding and Keeping a Job,E,No,20250701,2025-07-01,99991231,9999-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Current Support Items,10_590_0133_5_3,Activity Based Transport,0133,Specialised Supported Employment,10,10,Finding and Keeping a Job,Finding and Keeping a Job,E,No,20250701,2025-07-01,99991231,9999-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Current Support Items,10_599_0133_5_3,Centre Capital Cost,0133,Specialised Supported Employment,10,10,Finding and Keeping a Job,Finding and Keeping a Job,H,No,20250701,2025-07-01,99991231,9999-12-31,$2.59,$2.59,$2.59,$2.59,$2.59,$2.59,$2.59,$2.59,$3.63,$3.89,N,N,Y,N,N,Price Limited Supports
Current Support Items,10_613_0128_5_3,"Employment Related Assessment, Counselling and Advice - Developmental Educator",0128,Therapeutic Supports,10,10,Finding and Keeping a Job,Finding and Keeping a Job,H,No,20250701,2025-07-01,99991231,9999-12-31,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$271.59,$290.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,10_617_0128_5_3,"Employment Related Assessment, Counselling and Advice - Occupational Therapist",0128,Therapeutic Supports,10,10,Finding and Keeping a Job,Finding and Keeping a Job,H,No,20250701,2025-07-01,99991231,9999-12-31,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$271.59,$290.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,10_620_0128_5_3,"Employment Related Assessment, Counselling and Advice - Rehabilitation Counsellor",0128,Therapeutic Supports,10,10,Finding and Keeping a Job,Finding and Keeping a Job,H,No,20250701,2025-07-01,99991231,9999-12-31,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$271.59,$290.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,10_622_0128_5_3,"Employment Related Assessment, Counselling and Advice - Speech Pathologist",0128,Therapeutic Supports,10,10,Finding and Keeping a Job,Finding and Keeping a Job,H,No,20250701,2025-07-01,99991231,9999-12-31,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$271.59,$290.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,10_799_0102_5_3,Provider travel - non-labour costs,0102,Assistance to Access and Maintain Employment or higher education,10,10,Finding and Keeping a Job,Finding and Keeping a Job,E,No,20250701,2025-07-01,99991231,9999-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Current Support Items,10_799_0128_5_3,Provider travel - non-labour costs,0128,Therapeutic Supports,10,10,Finding and Keeping a Job,Finding and Keeping a Job,E,No,20250701,2025-07-01,99991231,9999-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Current Support Items,10_799_0133_5_3,Provider travel - non-labour costs,0133,Specialised Supported Employment,10,10,Finding and Keeping a Job,Finding and Keeping a Job,E,No,20250701,2025-07-01,99991231,9999-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Current Support Items,10_806_0133_5_1,Supports in Employment - Weekday Daytime,0133,Specialised Supported Employment,10,10,Finding and Keeping a Job,Finding and Keeping a Job,H,No,20250701,2025-07-01,99991231,9999-12-31,$70.23,$70.23,$70.23,$70.23,$70.23,$70.23,$70.23,$70.23,$98.32,$105.35,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,11_022_0110_7_3,Specialist Behavioural Intervention Support,0110,Specialist Positive Behaviour Support,11,20,Improved Relationships,Behaviour Support,H,No,20250701,2025-07-01,99991231,9999-12-31,$232.99,$232.99,$232.99,$232.99,$232.99,$232.99,$232.99,$232.99,$326.19,$349.49,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,11_023_0110_7_3,Behaviour Management Plan Including Training in Behaviour Management Strategies,0110,Specialist Positive Behaviour Support,11,20,Improved Relationships,Behaviour Support,H,No,20250701,2025-07-01,99991231,9999-12-31,$232.99,$232.99,$232.99,$232.99,$232.99,$232.99,$232.99,$232.99,$326.19,$349.49,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,11_024_0117_7_3,Individual Social Skills Development,0117,Development Of Daily Living And Life Skills,11,11,Improved Relationships,Relationships,H,No,20250701,2025-07-01,99991231,9999-12-31,$80.06,$80.06,$80.06,$80.06,$80.06,$80.06,$80.06,$80.06,$112.08,$120.09,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,11_590_0117_7_3,Activity Based Transport,0117,Development Of Daily Living And Life Skills,11,11,Improved Relationships,Relationships,E,No,20250701,2025-07-01,99991231,9999-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Current Support Items,11_799_0110_7_3,Provider travel - non-labour costs,0110,Specialist Positive Behaviour Support,11,20,Improved Relationships,Behaviour Support,E,No,20250701,2025-07-01,99991231,9999-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Current Support Items,11_799_0117_7_3,Provider travel - non-labour costs,0117,Development Of Daily Living And Life Skills,11,11,Improved Relationships,Relationships,E,No,20250701,2025-07-01,99991231,9999-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Current Support Items,12_025_0128_3_3,Advice provided by a Dietitian on managing diet for health and well-being,0128,Therapeutic Supports,12,12,Improved Health and Wellbeing,Health and Wellbeing,H,No,20250701,2025-07-01,99991231,9999-12-31,$188.99,$188.99,$188.99,$188.99,$188.99,$188.99,$188.99,$188.99,$264.59,$283.49,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,12_027_0126_3_3,Advice provided by an Exercise Physiologist regarding exercise required,0126,Exercise Physiology & Personal Well-being Activities,12,12,Improved Health and Wellbeing,Health and Wellbeing,H,No,20250701,2025-07-01,99991231,9999-12-31,$166.99,$166.99,$166.99,$166.99,$166.99,$166.99,$166.99,$166.99,$233.79,$250.49,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,12_027_0128_3_3,Advice provided by an Exercise Physiologist regarding exercise required,0128,Therapeutic Supports,12,12,Improved Health and Wellbeing,Health and Wellbeing,H,No,20250701,2025-07-01,99991231,9999-12-31,$166.99,$166.99,$166.99,$166.99,$166.99,$166.99,$166.99,$166.99,$233.79,$250.49,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,12_029_0126_3_3,Personal training provided by a Personal Trainer to a participant,0126,Exercise Physiology & Personal Well-being Activities,12,12,Improved Health and Wellbeing,Health and Wellbeing,H,No,20250701,2025-07-01,99991231,9999-12-31,$67.00,$67.00,$67.00,$67.00,$67.00,$67.00,$67.00,$67.00,$93.80,$100.50,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,12_799_0126_3_3,Provider travel - non-labour costs,0126,Exercise Physiology & Personal Well-being Activities,12,12,Improved Health and Wellbeing,Health and Wellbeing,E,No,20250701,2025-07-01,99991231,9999-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Current Support Items,12_799_0128_3_3,Provider travel - non-labour costs,0128,Therapeutic Supports,12,12,Improved Health and Wellbeing,Health and Wellbeing,E,No,20250701,2025-07-01,99991231,9999-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Current Support Items,13_030_0102_4_3,Transition Through School And To Further Education,0102,Assistance to Access and Maintain Employment or higher education,13,13,Improved Learning,Lifelong Learning,H,No,20250701,2025-07-01,99991231,9999-12-31,$80.06,$80.06,$80.06,$80.06,$80.06,$80.06,$80.06,$80.06,$112.08,$120.09,Y,Y,Y,N,N,Price Limited Supports
Current Support Items,13_590_0102_4_3,Activity Based Transport,0102,Assistance to Access and Maintain Employment or higher education,13,13,Improved Learning,Lifelong Learning,E,No,20250701,2025-07-01,99991231,9999-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Current Support Items,13_799_0102_4_3,Provider travel - non-labour costs,0102,Assistance to Access and Maintain Employment or higher education,13,13,Improved Learning,Lifelong Learning,E,No,20250701,2025-07-01,99991231,9999-12-31,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,$1.00,N,N,N,N,N,Unit Price = $1
Current Support Items,14_034_0127_8_3,Plan Management - Monthly Fee,0127,Management of Funding for Supports,14,14,Improved Life Choices,Choice and Control,MON,No,20250701,2025-07-01,99991231,9999-12-31,$104.45,$104.45,$104.45,$104.45,$104.45,$104.45,$104.45,$104.45,$104.45,$104.45,N,N,N,N,N,Price Limited Supports
Current Support Items,15_001_0118_1_3,Early Childhood Intervention Professional - Psychologist,0118,Early Intervention Supports For Early Childhood,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$232.99,$232.99,$232.99,$232.99,$232.99,$232.99,$232.99,$232.99,$326.19,$349.49,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_003_0118_1_3,Early Childhood Intervention Professional - Physiotherapist,0118,Early Intervention Supports For Early Childhood,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$183.99,$183.99,$183.99,$183.99,$183.99,$183.99,$183.99,$183.99,$257.59,$275.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_005_0118_1_3,Early Childhood Intervention Professional - Other Early Childhood Professional,0118,Early Intervention Supports For Early Childhood,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$271.59,$290.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_007_0118_1_3,Early Childhood Intervention Professional - Therapy Assistant - Level 1,0118,Early Intervention Supports For Early Childhood,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$56.16,$56.16,$56.16,$56.16,$56.16,$56.16,$56.16,$56.16,$78.62,$84.24,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_008_0118_1_3,Early Childhood Intervention Professional - Therapy Assistant - Level 2,0118,Early Intervention Supports For Early Childhood,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$86.79,$86.79,$86.79,$86.79,$86.79,$86.79,$86.79,$86.79,$121.51,$130.19,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_035_0106_1_3,Assistance With Decision Making Daily Planning and Budgeting,0106,"Assistance In Coordinating Or Managing Life Stages, Transitions And Supports",15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$70.23,$70.23,$70.23,$70.23,$70.23,$70.23,$70.23,$70.23,$98.32,$105.35,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_037_0117_1_3,Skill Development And Training including Public Transport Training,0117,Development Of Daily Living And Life Skills,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$70.23,$70.23,$70.23,$70.23,$70.23,$70.23,$70.23,$70.23,$98.32,$105.35,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_038_0117_1_3,Training For Carers/Parents,0117,Development Of Daily Living And Life Skills,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$80.06,$80.06,$80.06,$80.06,$80.06,$80.06,$80.06,$80.06,$112.08,$120.09,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_043_0128_1_3,Assessment Recommendation Therapy or Training - Counsellor,0128,Therapeutic Supports,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$156.16,$156.16,$156.16,$156.16,$156.16,$156.16,$156.16,$156.16,$218.62,$234.24,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_045_0128_1_3,Community Engagement Assistance,0128,Therapeutic Supports,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$51.20,$51.20,$51.20,$51.20,$51.20,$51.20,$51.20,$51.20,$71.68,$76.80,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_046_0129_1_3,Specialised Driver Training,0129,Specialised Driver Training,15,15,Improved Daily Living Skills,Improved Daily Living Skills,E,Yes,20250701,2025-07-01,99991231,9999-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,Quotable Supports
Current Support Items,15_047_0135_1_3,Selection And/or Manufacture Of Customised Or Wearable Technology,0135,Customised Prosthetics (includes Orthotics),15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$271.59,$290.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_049_0128_1_3,Multidisciplinary Team,0128,Therapeutic Supports,15,15,Improved Daily Living Skills,Improved Daily Living Skills,E,No,20250701,2025-07-01,99991231,9999-12-31,,,,,,,,,,,N,N,N,N,N,
Current Support Items,15_052_0128_1_3,Therapy Assistant - Level 1,0128,Therapeutic Supports,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$56.16,$56.16,$56.16,$56.16,$56.16,$56.16,$56.16,$56.16,$78.62,$84.24,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_053_0128_1_3,Therapy Assistant - Level 2,0128,Therapeutic Supports,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$86.79,$86.79,$86.79,$86.79,$86.79,$86.79,$86.79,$86.79,$121.51,$130.19,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_054_0128_1_3,Assessment Recommendation Therapy or Training - Psychologist,0128,Therapeutic Supports,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$232.99,$232.99,$232.99,$232.99,$232.99,$232.99,$232.99,$232.99,$326.19,$349.49,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_055_0128_1_3,Assessment Recommendation Therapy or Training - Physiotherapist,0128,Therapeutic Supports,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$183.99,$183.99,$183.99,$183.99,$183.99,$183.99,$183.99,$183.99,$257.59,$275.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_056_0128_1_3,Assessment Recommendation Therapy or Training - Other Professional,0128,Therapeutic Supports,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$193.99,$271.59,$290.99,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_062_0118_1_3,Early Childhood Intervention Professional - Dietitian,0118,Early Intervention Supports For Early Childhood,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250702,2025-07-02,99991231,9999-12-31,$188.99,$188.99,$188.99,$188.99,$188.99,$188.99,$188.99,$188.99,$264.59,$283.49,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_062_0128_3_3,Assessment Recommendation Therapy or Training - Dietitian,0128,Therapeutic Supports,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$188.99,$188.99,$188.99,$188.99,$188.99,$188.99,$188.99,$188.99,$264.59,$283.49,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_200_0126_1_3,Assessment Recommendation Therapy or Training - Exercise Physiologist,0126,Exercise Physiology & Personal Well-being Activities,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$166.99,$166.99,$166.99,$166.99,$166.99,$166.99,$166.99,$166.99,$233.79,$250.49,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_200_0128_1_3,Assessment Recommendation Therapy or Training - Exercise Physiologist,0128,Therapeutic Supports,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$166.99,$166.99,$166.99,$166.99,$166.99,$166.99,$166.99,$166.99,$233.79,$250.49,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_300_0103_1_3,Assistive Technology Mentoring,0103,Assistive Products For Personal Care And Safety,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$105.43,$105.43,$105.43,$105.43,$105.43,$105.43,$105.43,$105.43,$147.60,$158.15,Y,Y,Y,N,N,Price Limited Supports
Current Support Items,15_400_0114_1_3,Delivery of Health Supports by an Enrolled Nurse - Weekday Daytime,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$99.88,$99.88,$99.88,$99.88,$99.88,$99.88,$99.88,$99.88,$139.83,$149.82,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_401_0114_1_3,Delivery of Health Supports by an Enrolled Nurse - Weekday Evening,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$110.18,$110.18,$110.18,$110.18,$110.18,$110.18,$110.18,$110.18,$154.25,$165.27,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_402_0114_1_3,Delivery of Health Supports by an Enrolled Nurse - Saturday,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$142.48,$142.48,$142.48,$142.48,$142.48,$142.48,$142.48,$142.48,$199.47,$213.72,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_403_0114_1_3,Delivery of Health Supports by an Enrolled Nurse - Sunday,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$163.79,$163.79,$163.79,$163.79,$163.79,$163.79,$163.79,$163.79,$229.31,$245.69,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_404_0114_1_3,Delivery of Health Supports by an Enrolled Nurse - Public Holiday,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$185.08,$185.08,$185.08,$185.08,$185.08,$185.08,$185.08,$185.08,$259.11,$277.62,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_405_0114_1_3,Delivery of Health Supports by an Enrolled Nurse - Weekday Night,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$112.22,$112.22,$112.22,$112.22,$112.22,$112.22,$112.22,$112.22,$157.11,$168.33,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_406_0114_1_3,Delivery of Health Supports by a Registered Nurse - Weekday Daytime,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$123.65,$123.65,$123.65,$123.65,$123.65,$123.65,$123.65,$123.65,$173.11,$185.48,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_407_0114_1_3,Delivery of Health Supports by a Registered Nurse - Weekday Evening,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$136.41,$136.41,$136.41,$136.41,$136.41,$136.41,$136.41,$136.41,$190.97,$204.62,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_408_0114_1_3,Delivery of Health Supports by a Registered Nurse - Saturday,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$176.47,$176.47,$176.47,$176.47,$176.47,$176.47,$176.47,$176.47,$247.06,$264.71,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_409_0114_1_3,Delivery of Health Supports by a Registered Nurse - Sunday,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$202.87,$202.87,$202.87,$202.87,$202.87,$202.87,$202.87,$202.87,$284.02,$304.31,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_410_0114_1_3,Delivery of Health Supports by a Registered Nurse - Public Holiday,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$229.27,$229.27,$229.27,$229.27,$229.27,$229.27,$229.27,$229.27,$320.98,$343.91,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_411_0114_1_3,Delivery of Health Supports by a Registered Nurse - Weekday Night,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$138.95,$138.95,$138.95,$138.95,$138.95,$138.95,$138.95,$138.95,$194.53,$208.43,Y,Y,Y,Y,N,Price Limited Supports
Current Support Items,15_412_0114_1_3,Delivery of Health Supports by a Clinical Nurse - Weekday Daytime,0114,Community Nursing Care,15,15,Improved Daily Living Skills,Improved Daily Living Skills,H,No,20250701,2025-07-01,99991231,9999-12-31,$143.04,$143.04,$143.04,$143.04,$143.04,$143.04,$143.04,$143.04,$200.26,$214.56,Y,Y,Y,Y,N,Price Limited Supports
